source,url,verdict,binary_label,text
altnews,https://www.altnews.in/video-of-a-fire-in-indonesia-goes-viral-as-pakistan-attacking-indian-military-base-amid-operation-sindoor/,False,False,شہداء کی نماز جنازہ ادا کرنے کیبعد پاکستان کا بھارتی فوجی کالونی پر حملہ ۔ ذرائع pic.twitter.com/LS6yGu5Mh2
altnews,https://www.altnews.in/indian-army-waving-white-flag-no-viral-clip-is-from-2019-shows-pak-army-retrieving-soldiers-body/,False,False,“Don’t bomb us please…” ||| لائن آف کنٹرول پر انڈین آرمی سفید جھنڈے لہرا کر جہنم واصل ھوئےفوجیوں کی لاشیں اٹھا رہے ہیں۔ pic.twitter.com/GZz8N7IFbB ||| #WATCH Hajipur Sector: Indian Army killed two Pakistani soldiers in retaliation to unprovoked ceasefire violation by Pakistan. Pakistani soldiers retrieved the bodies of their killed personnel after showing white flag. (10.9.19/11.9.19) pic.twitter.com/1AOnGalNkO
altnews,https://www.altnews.in/gaming-video-shared-as-real-footage-of-pakistani-jet-being-shoot-down-operation-sindoor/,False,False,ये पाकिस्तानी F17 जेट आया वो भारतीय सेना ने मार गिराया 🔥 #OperationSindoor pic.twitter.com/OskkdoWe5i ||| पाकिस्तानी फाइटर जेट मार गिराने का फूटेज ||| खिलौना की तरह रेला है पाकिस्तान को pic.twitter.com/3kyVPomx88
altnews,https://www.altnews.in/pakistani-media-misreport-used-old-images-of-2-iaf-fighter-jets-as-counter-strike/,False,False,"During a routine night training mission in Barmer sector, an IAF MiG-29 encountered a critical technical snag, forcing the pilot to eject. The pilot is safe and no loss of life or property was reported. A Court of Inquiry has been ordered: IAF pic.twitter.com/Y9vPcqpWhU"
altnews,https://www.altnews.in/war-ravaged-gaza-video-from-april-shared-as-operation-sindoor-aftermath-in-pakistan/,False,False,घर में घुसकर मारा है कब्र तुम्हारी खोदी है दिल्ली की गद्दी पर बैठा बाप तुम्हारा मोदी है। pic.twitter.com/zas1Usfn1v ||| वाह्ह्हह्ह्ह्ह.. अनामिका जी 🔥
altnews,https://www.altnews.in/aaj-tak-abp-zee-news-others-air-2023-footage-of-israeli-airstrikes-in-gaza-as-visuals-of-indias-operation-sindoor/,Misleading,Not-Clearly-False,"ऑपरेशन सिंदूर | ऐसे ध्वस्त हुआ जैश का आतंकी अड्डा #OperationSindoor #Pakistan #IndianArmy #IndianAirforce #IndiaStrikesTerroristan #PahalgamTerrorAttack | @anjanaomkashyap pic.twitter.com/DxwLnhmDUr ||| #OperationSindoor BREAKING | भारत की तीनों सेनाओं ने ये एयर स्ट्राइक की थी @chitraaum | @neeraj_rajput | @MeghaSPrasad | @shivank_8mishra https://t.co/smwhXUROiK #OperationSindoor #BreakingNews #IndianArmy #PahalgamTerrorAttack pic.twitter.com/LhIEYwOmbK ||| आतंकियों के वो नौ ठिकाने जिन पर क़हर बन कर टूटी भारतीय सेना। #OperationSindoor ||| #BREAKING : Pakistan Army confirms attack by India. India has launched an attack on Pakistan. Missiles fired at Kotli, Muzaffarabad, and Bahawalpur — confirmed by DG ISPR to Pakistani journalists. India goes after terror state Pakistan. pic.twitter.com/Tog4sHGjdM ||| Pakistan Army confirms attack by India. India has launched an attack on Pakistan. Missiles fired at Kotli, Muzaffarabad, and Bahawalpur — confirmed by DG ISPR to Pakistani journalists. India goes after terror state Pakistan. pic.twitter.com/TwmwwFJ9UQ ||| 🚨 MASSIVE NEWS ||| بھارتی حملہ بہالپور میں pic.twitter.com/tODgn5IYPv ||| Israel’s air strikes on Gaza have intensified, but this video, viewed 350,000 times, doesn’t show “Gaza right now”."
altnews,https://www.altnews.in/operation-sindoor-edited-republic-video-old-visuals-of-iaf-jet-crash-used-to-claim-pak-army-shot-down-indian-plane/,False,False,"Lo Chalo Now even Indian Media is running the story that Pakistan has shot down Indian aircraft. So 6 air crafts shot down 3 Rafael, 1 SU 30, 1 UAV, 1 MiG 29 Like I wrote Pakistan’s response will be precise and proportionate in self defence. pic.twitter.com/rAlTZFMW6U ||| Jaguar down by PAF 🇵🇰 ||| BREAKING: Pakistani J-10C aircraft have shot down an Indian Jaguar using the long range PL-15 missile. Indian media has confirmed the downing of the Jaguar by the Pakistan Air Force (PAF)."
altnews,https://www.altnews.in/old-footage-of-russian-air-defence-hitting-targets-over-moscow-shared-as-visuals-from-operation-sindoor/,False,False,"مودی دی بنڈ پاڑ دتی گئی جے الحمدﷲ 🦾 pic.twitter.com/Jl45TXOTrl ||| مودی دی بنڈ پاڑ دتی گئی جے الحمدﷲ 🦾 #IndiaPakistanWar #war #PakistanZindabad pic.twitter.com/aDpOJCnqAy ||| During the night, the Moscow region was attacked by a UFO 🛸 pic.twitter.com/0BKwbJTQEg"
altnews,https://www.altnews.in/viral-clip-claiming-to-show-pakistani-retaliation-to-indian-strikes-at-least-a-month-old-unrelated-to-ongoing-confict/,False,False,VIDEO: Pakistani forces shot down the Rafale and the Indian helicopter https://t.co/ZDqRJ4Q3ff pic.twitter.com/HzUh3pOOrg ||| Breaking: Pakistan army blew up the Indian Brigade headquarters pic.twitter.com/PEzBAEPnLN
altnews,https://www.altnews.in/pahalgam-terror-attack-israel-response-on-sexual-exploitation-of-female-soldier-in-a-letter-says-fake/,False,False,"Unbelievable! The bond between Israel and India is so solid, haters resort to fake news to try to harm it. It won’t work. 🇮🇱🤝🇮🇳 #FakeNews #FactCheck #Pahalgam pic.twitter.com/KgX9HQe3Lh"
altnews,https://www.altnews.in/viral-image-shows-akhilesh-yadav-with-pakistani-mp-saifullah-no-false-claim/,Hard to Categorise,Not-Clearly-False,भाजपा सांसद @nishikant_dubey जी आप की या भाजपा की याददाश्त कमजोर है या आप एक अच्छे व्यक्ति को बदनाम करने की कोई सुपारी लिए हुए हैं?
altnews,https://www.altnews.in/videos-press-release-claiming-102-pakistani-soldiers-killed-by-bla-from-2024/,False,False,"The Baloch Liberation Army (BLA) is on a rampage against the Pakistani military in Balochistan. They claim to have killed 102 Pakistani soldiers overnight after launching #OperationHereof #Balochistan #Pakistan #PakistanArmy pic.twitter.com/unHNNQMUK2 ||| 🚨🇵🇰 Baloch Liberation Army announces they have ki!!ed 102 Pakistani soldiers in an overnight operation in Balochistan and 22 Pakistani Soldiers are still in custody of BLA. The fight for freedom continues. #Balochistan #BLA #Pakistan #PakistanArmy #PahalgamTerroristAttack pic.twitter.com/6SJmdfCYrr ||| The Baloch Liberation Army (BLA) is on a rampage against the Pakistani military in Balochistan. They claim to have killed 102 Pakistani soldiers overnight after launching #Balochistan #IndiaPakistanWar #PakArmy #IndianArmy #TrumpTariffs #worldwar3 pic.twitter.com/vM25zkohzX ||| BREAKING NEWS 🚨📢 ||| “Balochistan Liberation Army (BLA) has claimed responsibility for eliminating 40 Pakistani soldiers. After bangladesh, the time has come for Pakistan to break into more pieces. #IndiaPakistanWar #IndiaPakistan #PahalgamTerroristAttack #PakistanBehindPahalgam pic.twitter.com/T4Uus04TKW ||| Baloch Liberation Army fighters have blockaded the main highway in the Koh-e-Suleman AREA, during which vehicles carrying minerals were destroyed August 25, 2024. ||| Latest Statement from Baloch Liberation Army #OperationHerodBLA"
altnews,https://www.altnews.in/pakistani-media-misreport-claims-of-lt-gen-suchindra-kumar-taken-in-custody-is-false/,False,False,Several pro-Pakistan social media accounts falsely claim that Northern Commander Lt Gen Suchindra Kumar has been removed from his post after the Pahalgam incident #PIBFactCheck
altnews,https://www.altnews.in/kazakhstan-content-creators-video-viral-claiming-pahalgam-terrorists-celebrating-after-killing-26-tourists/,False,False,"ध्यान से देख लो इन्हें,🚨 ||| Contrôle au faciès obligatoire pic.twitter.com/8LoMGirqeU"
altnews,https://www.altnews.in/2023-video-during-ex-pakistan-pms-arrest-falsely-linked-to-indian-armys-action-along-loc-after-pahalgam-attack/,False,False,Indian Army shall not show any mercy to the Ter*rorist Republic of Pakistan. Multiple Paki posts being des*troyed in the Line of Control (LoC) last night. pic.twitter.com/SQ8ekL1t2t ||| Pakistan faced heavy losses at the LOC with multiple posts being dismantled across various locations ||| Pakistan faced heavy losses at the LOC with multiple posts being dismantled across various locations ||| Heavy shelling at Kashmir Highway as protesters number is increasing. Its time for people of Pakistan to come out and defend Pakistan. #ReleaseImranKhan pic.twitter.com/ymhBUqeYKt
altnews,https://www.altnews.in/welsh-church-fire-has-no-indian-or-pakistani-links-south-wales-police-rubbishes-social-media-claims/,False,False,"You welcomed them with open arms in the name of Multiculturalism, they are destroying your culture and your religion for Sharia! ||| Two teenagers from the #PortTalbot area have been arrested on suspicion of arson following a fire at a chapel in the town earlier this week."
altnews,https://www.altnews.in/fire-at-lahore-airport-abp-news18-financial-express-others-publish-reports-based-on-video-from-2024/,False,False,"Allama Iqbal International Airport Lahore , Pakistan is burning after a missile battery of Air Defence System exploded during installation. 14 Pakistani soldiers died due to this incident. All Services have been suspended at Lahore airport & Pakistan Army has taken control. pic.twitter.com/yEDzymJ1Uw ||| 🚨 BREAKING NEWS ||| BREAKING NEWS: ||| Lahore airport burning. All flights cancelled. Instant karma. Raa? pic.twitter.com/DpK6NuGrnL ||| 🚨 Report 🇵🇰 🔥 🛫 :"
